0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
49,67,"
                                    ",                                    ,"
                                    ",                                    ,11760,56,73,"
                                    ",                                    ,"
                                    ",                                    ,10117,64,55,"
                                    ",                                    ,"
                                    ",                                    ,11768,60,74,"
                                    ",                                    ,"
                                    ",                                    ,12943,82,53,"
                                    ",                                    ,"
                                    ",                                    ,13860,61,67,"
                                    ",                                    ,"
                                    ",                                    ,12090,63,63,"
                                    ",                                    ,"
                                    ",                                    ,12997,63,48,"
                                    ",                                    ,"
                                    ",                                    ,12740
