0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
51,40,"
                                    ",                                    ,"
                                    ",                                    ,9795,43,37,"
                                    ",                                    ,"
                                    ",                                    ,9501,59,48,"
                                    ",                                    ,"
                                    ",                                    ,12252,59,35,"
                                    ",                                    ,"
                                    ",                                    ,11032,45,53,"
                                    ",                                    ,"
                                    ",                                    ,9011,41,52,"
                                    ",                                    ,"
                                    ",                                    ,8890,39,50,"
                                    ",                                    ,"
                                    ",                                    ,8548,35,58,"
                                    ",                                    ,"
                                    ",                                    ,7302
