0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
41,51,"
                                    ",                                    ,"
                                    ",                                    ,7625,54,47,"
                                    ",                                    ,"
                                    ",                                    ,9567,48,55,"
                                    ",                                    ,"
                                    ",                                    ,9803,41,55,"
                                    ",                                    ,"
                                    ",                                    ,8709,60,54,"
                                    ",                                    ,"
                                    ",                                    ,10327,52,41,"
                                    ",                                    ,"
                                    ",                                    ,10151,56,50,"
                                    ",                                    ,"
                                    ",                                    ,9877,40,39,"
                                    ",                                    ,"
                                    ",                                    ,9189
