0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
62,49,"
                                    ",                                    ,"
                                    ",                                    ,12075,58,54,"
                                    ",                                    ,"
                                    ",                                    ,11091,51,50,"
                                    ",                                    ,"
                                    ",                                    ,10002,50,43,"
                                    ",                                    ,"
                                    ",                                    ,10361,50,45,"
                                    ",                                    ,"
                                    ",                                    ,11710,46,59,"
                                    ",                                    ,"
                                    ",                                    ,8548,51,59,"
                                    ",                                    ,"
                                    ",                                    ,10107,49,58,"
                                    ",                                    ,"
                                    ",                                    ,10612
