0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
44,35,"
                                    ",                                    ,"
                                    ",                                    ,8455,46,30,"
                                    ",                                    ,"
                                    ",                                    ,8768,25,33,"
                                    ",                                    ,"
                                    ",                                    ,6970,56,34,"
                                    ",                                    ,"
                                    ",                                    ,9207,34,37,"
                                    ",                                    ,"
                                    ",                                    ,6058,26,44,"
                                    ",                                    ,"
                                    ",                                    ,6348,32,41,"
                                    ",                                    ,"
                                    ",                                    ,6940,40,49,"
                                    ",                                    ,"
                                    ",                                    ,8055
