0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
78,79,"
                                    ",                                    ,"
                                    ",                                    ,13579,90,77,"
                                    ",                                    ,"
                                    ",                                    ,18525,67,74,"
                                    ",                                    ,"
                                    ",                                    ,14920,84,84,"
                                    ",                                    ,"
                                    ",                                    ,17115,71,72,"
                                    ",                                    ,"
                                    ",                                    ,15062,82,85,"
                                    ",                                    ,"
                                    ",                                    ,14970,77,78,"
                                    ",                                    ,"
                                    ",                                    ,15260,82,84,"
                                    ",                                    ,"
                                    ",                                    ,17252
