0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
59,65,"
                                    ",                                    ,"
                                    ",                                    ,13810,79,69,"
                                    ",                                    ,"
                                    ",                                    ,14333,82,68,"
                                    ",                                    ,"
                                    ",                                    ,15569,66,69,"
                                    ",                                    ,"
                                    ",                                    ,13112,84,71,"
                                    ",                                    ,"
                                    ",                                    ,15627,56,71,"
                                    ",                                    ,"
                                    ",                                    ,12254,59,67,"
                                    ",                                    ,"
                                    ",                                    ,12982,71,77,"
                                    ",                                    ,"
                                    ",                                    ,13022
