0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
64,54,"
                                    ",                                    ,"
                                    ",                                    ,10989,60,59,"
                                    ",                                    ,"
                                    ",                                    ,12903,48,60,"
                                    ",                                    ,"
                                    ",                                    ,12308,44,66,"
                                    ",                                    ,"
                                    ",                                    ,9960,70,55,"
                                    ",                                    ,"
                                    ",                                    ,15902,64,59,"
                                    ",                                    ,"
                                    ",                                    ,10909,45,50,"
                                    ",                                    ,"
                                    ",                                    ,10371,60,52,"
                                    ",                                    ,"
                                    ",                                    ,12300
